,isotime,rain_tip
0,2017-07-03T15:47:07.808119,1
0,2017-07-03T15:47:08.147752,1
0,2017-07-03T15:47:08.557829,1
0,2017-07-03T15:47:08.919490,1
0,2017-07-03T15:47:09.220415,1
0,2017-07-03T15:47:09.531082,1
0,2017-07-03T15:47:09.897711,1
0,2017-07-03T15:47:10.279693,1
0,2017-07-03T15:47:10.636377,1
0,2017-07-03T15:47:11.093108,1
0,2017-07-03T15:47:11.394579,1
0,2017-07-03T15:47:11.820491,1
0,2017-07-03T15:47:12.131206,1
0,2017-07-03T15:47:12.470590,1
0,2017-07-03T15:47:12.843762,1
0,2017-07-03T15:47:13.150467,1
0,2017-07-03T15:47:13.786634,1
0,2017-07-03T15:47:14.189087,1
0,2017-07-03T15:47:14.547973,1
0,2017-07-03T15:47:14.870854,1
0,2017-07-03T15:48:03.539782,1
0,2017-07-03T15:55:52.413271,1
0,2017-07-03T15:55:54.629747,1
0,2017-07-07T19:23:39.017996,1
0,2017-07-07T19:23:39.318422,1
0,2017-07-15T11:00:12.314275,1
0,2017-07-17T15:30:53.796158,1
0,2017-07-17T15:30:54.097649,1
0,2017-07-17T15:30:54.454313,1
0,2017-07-17T15:30:55.069049,1
0,2017-07-17T15:30:55.551076,1
0,2017-07-17T15:30:55.942548,1
0,2017-07-17T15:30:56.324422,1
0,2017-07-17T15:30:56.747683,1
0,2017-07-17T15:31:04.527380,1
0,2017-07-17T15:31:04.957052,1
0,2017-07-17T15:31:06.873329,1
0,2017-07-17T15:31:08.306535,1
0,2017-07-17T15:31:09.203243,1
0,2017-07-17T15:31:09.903688,1
0,2017-07-17T15:31:10.317331,1
0,2017-07-17T15:31:11.841314,1
0,2017-07-17T15:31:12.998148,1
0,2017-07-17T15:31:14.501889,1
0,2017-07-17T15:31:15.403328,1
0,2017-07-17T15:31:16.021597,1
0,2017-07-17T15:31:17.039290,1
0,2017-07-17T15:31:17.610367,1
0,2017-07-17T15:31:17.924794,1
0,2017-07-17T15:31:19.789410,1
0,2017-07-17T15:31:20.742782,1
0,2017-07-17T15:31:23.327720,1
0,2017-07-17T15:31:30.761729,1
0,2017-07-17T15:31:31.088461,1
0,2017-07-23T22:07:05.760519,1
0,2017-07-23T22:07:06.060631,1
0,2017-07-23T22:07:18.518880,1
0,2017-07-25T22:02:52.740308,1
0,2017-07-25T22:52:22.402633,1
0,2017-07-25T22:52:23.665503,1
0,2017-07-25T22:52:24.205560,1
0,2017-07-25T22:52:25.758201,1
0,2017-07-25T22:52:26.058613,1
0,2017-07-26T03:33:05.446922,1
0,2017-07-27T02:32:28.885997,1
0,2017-07-27T03:30:06.881162,1
0,2017-07-27T20:36:02.731897,1
0,2017-07-27T21:25:13.313143,1
0,2017-07-27T21:25:13.962709,1
0,2017-07-27T21:25:14.680679,1
0,2017-07-27T21:25:14.980923,1
0,2017-07-28T19:35:33.841051,1
0,2017-07-28T20:41:00.271032,1
0,2017-07-28T21:29:38.827791,1
0,2017-07-28T21:31:26.127670,1
0,2017-07-28T21:31:26.440098,1
0,2017-07-28T21:31:28.583838,1
0,2017-07-28T21:31:29.913780,1
0,2017-07-28T21:31:31.214893,1
0,2017-07-28T21:31:32.564909,1
0,2017-07-28T21:34:12.473789,1
0,2017-07-29T03:51:21.764047,1
0,2017-07-29T21:45:33.710702,1
0,2017-07-30T21:38:38.809297,1
0,2017-07-31T15:33:42.039477,1
0,2017-07-31T15:33:42.462207,1
0,2017-07-31T15:33:42.895892,1
0,2017-07-31T15:33:43.532884,1
0,2017-07-31T15:33:44.127520,1
0,2017-07-31T15:33:47.112001,1
0,2017-07-31T15:33:47.523868,1
0,2017-07-31T15:33:48.736173,1
0,2017-07-31T19:50:57.944045,1
0,2017-07-31T19:57:44.651537,1
0,2017-07-31T19:57:44.953171,1
0,2017-07-31T19:57:45.281651,1
0,2017-07-31T20:31:43.641934,1
0,2017-08-01T19:59:47.690004,1
0,2017-08-01T21:17:01.713857,1
0,2017-08-02T19:47:28.730530,1
0,2017-08-03T20:05:21.138644,1
0,2017-08-05T04:44:43.324364,1
0,2017-08-05T22:15:35.135008,1
0,2017-08-05T22:38:15.318247,1
0,2017-08-05T22:38:15.622651,1
0,2017-08-06T02:30:35.260174,1
0,2017-08-06T02:37:26.368568,1
0,2017-08-06T21:00:27.573402,1
0,2017-08-06T21:13:15.551331,1
0,2017-08-06T21:25:03.169507,1
0,2017-08-06T22:49:56.087058,1
0,2017-08-06T23:14:06.485952,1
0,2017-08-06T23:49:29.832726,1
0,2017-08-06T23:49:30.145703,1
0,2017-08-06T23:49:30.894691,1
0,2017-08-07T02:32:19.245618,1
0,2017-08-07T09:09:20.968108,1
0,2017-08-07T09:12:07.379251,1
0,2017-08-07T22:33:49.449857,1
0,2017-08-08T18:03:16.967263,1
0,2017-08-08T22:34:14.050627,1
0,2017-08-08T23:23:40.512731,1
0,2017-08-09T02:16:46.459538,1
0,2017-08-09T02:33:53.967821,1
0,2017-08-09T02:43:35.749718,1
0,2017-08-09T02:52:05.936123,1
0,2017-08-09T03:41:45.625048,1
0,2017-08-10T21:40:58.775487,1
0,2017-08-10T23:23:56.709532,1
0,2017-08-11T06:15:48.025044,1
0,2017-08-11T20:03:47.670256,1
0,2017-08-11T20:40:49.850960,1
0,2017-08-11T22:10:27.610498,1
0,2017-08-11T22:58:56.812497,1
0,2017-08-12T02:25:20.494582,1
0,2017-08-12T03:05:39.979464,1
0,2017-08-12T03:30:06.648109,1
0,2017-08-12T04:33:34.239925,1
0,2017-08-12T04:49:09.726693,1
0,2017-08-12T04:50:06.190377,1
0,2017-08-12T04:50:11.881563,1
0,2017-08-12T21:55:18.159819,1
0,2017-08-12T22:15:32.372517,1
0,2017-08-12T22:42:39.433764,1
0,2017-08-12T23:29:50.418279,1
0,2017-08-13T00:38:05.097326,1
0,2017-08-13T02:59:49.046071,1
0,2017-08-13T11:57:27.901815,1
0,2017-08-13T20:22:18.373215,1
0,2017-08-13T21:55:35.734560,1
0,2017-08-14T15:34:11.569812,1
0,2017-08-14T15:34:14.536925,1
0,2017-08-14T15:34:15.073134,1
0,2017-08-14T15:34:15.433286,1
0,2017-08-16T00:21:24.119327,1
0,2017-08-16T04:00:16.524581,1
0,2017-08-17T02:33:39.258940,1
0,2017-08-17T04:41:13.520653,1
0,2017-08-17T05:51:58.236548,1
0,2017-08-17T22:52:21.381002,1
0,2017-08-17T22:52:22.262119,1
0,2017-08-17T22:52:22.601941,1
0,2017-08-17T22:52:22.902119,1
0,2017-08-17T22:52:25.336679,1
0,2017-08-17T22:53:37.431443,1
0,2017-08-17T22:53:40.390376,1
0,2017-08-17T22:53:52.543940,1
0,2017-08-17T22:53:52.844452,1
0,2017-08-18T00:21:03.029580,1
0,2017-08-18T00:25:53.632376,1
0,2017-08-18T03:34:14.579140,1
0,2017-08-19T03:59:14.098182,1
0,2017-08-19T06:18:26.378105,1
0,2017-08-20T03:02:34.124596,1
0,2017-08-20T03:41:27.016989,1
0,2017-08-20T05:17:57.296119,1
0,2017-08-20T12:43:59.826558,1
0,2017-08-20T18:00:32.223596,1
0,2017-08-20T19:51:49.620512,1
0,2017-08-20T20:10:06.819067,1
0,2017-08-20T21:34:57.819633,1
0,2017-08-20T22:00:10.050357,1
0,2017-08-20T22:52:53.256237,1
0,2017-08-20T23:29:11.839506,1
0,2017-08-20T23:29:12.196631,1
0,2017-08-20T23:29:12.688940,1
0,2017-08-20T23:29:13.653094,1
0,2017-08-20T23:29:14.464056,1
0,2017-08-20T23:29:14.860039,1
0,2017-08-20T23:29:15.197616,1
0,2017-08-20T23:29:15.512055,1
0,2017-08-20T23:29:15.819550,1
0,2017-08-20T23:29:16.367618,1
0,2017-08-20T23:29:17.747747,1
0,2017-08-20T23:29:18.282536,1
0,2017-08-20T23:29:19.183483,1
0,2017-08-20T23:29:19.492320,1
0,2017-08-20T23:29:19.799259,1
0,2017-08-21T02:39:53.401615,1
0,2017-08-21T02:56:07.925664,1
0,2017-08-21T04:16:18.526991,1
0,2017-08-21T06:22:40.787512,1
0,2017-08-21T06:58:25.200188,1
0,2017-08-21T07:07:45.166016,1
0,2017-08-21T07:09:47.093345,1
0,2017-08-21T07:18:26.365448,1
0,2017-08-21T13:40:47.978831,1
0,2017-08-21T21:52:44.342285,1
0,2017-08-21T22:05:35.146083,1
0,2017-08-21T22:07:08.211856,1
0,2017-08-21T22:54:37.491104,1
0,2017-08-21T23:03:06.165063,1
0,2017-08-21T23:08:13.459654,1
0,2017-08-23T03:00:01.193462,1
0,2017-08-23T03:07:54.894279,1
0,2017-08-23T05:00:09.116125,1
0,2017-08-23T05:57:48.362049,1
0,2017-08-23T05:58:02.364331,1
0,2017-08-23T05:58:02.737511,1
0,2017-08-23T05:58:04.520190,1
0,2017-08-23T05:58:09.394759,1
0,2017-08-23T05:58:22.343677,1
0,2017-08-23T05:58:55.542552,1
0,2017-08-23T05:59:00.796317,1
0,2017-08-23T05:59:14.913895,1
0,2017-08-23T05:59:49.809659,1
0,2017-08-23T06:01:21.370515,1
0,2017-08-23T06:05:09.770613,1
0,2017-08-23T06:06:02.647680,1
0,2017-08-23T06:16:24.239314,1
0,2017-08-23T06:16:30.929776,1
0,2017-08-23T06:16:55.166374,1
0,2017-08-23T22:27:38.758136,1
0,2017-08-23T22:27:40.150102,1
0,2017-08-23T22:27:41.047924,1
0,2017-08-23T22:27:42.219685,1
0,2017-08-23T22:27:42.729020,1
0,2017-08-23T22:27:43.806709,1
0,2017-08-23T22:27:44.221374,1
0,2017-08-23T22:27:49.729799,1
0,2017-08-23T22:27:55.222998,1
0,2017-08-23T22:27:58.226277,1
0,2017-08-23T22:27:59.079009,1
0,2017-08-23T22:28:58.490094,1
0,2017-08-23T22:29:42.110132,1
0,2017-08-23T22:29:42.891596,1
0,2017-08-23T22:30:13.457050,1
0,2017-08-23T22:30:50.368187,1
0,2017-08-23T22:33:31.203401,1
0,2017-08-24T00:09:57.547061,1
0,2017-08-24T02:20:25.489279,1
0,2017-08-24T02:20:37.080722,1
0,2017-08-24T03:25:49.273254,1
0,2017-08-24T06:12:16.878025,1
0,2017-08-24T19:54:47.534952,1
0,2017-08-24T19:56:47.632363,1
0,2017-08-25T03:38:27.149148,1
0,2017-08-25T08:34:06.581033,1
0,2017-08-26T15:50:31.089215,1
0,2017-08-27T23:16:25.622975,1
0,2017-08-28T02:50:07.180172,1
0,2017-08-28T03:47:57.340536,1
0,2017-08-28T05:33:16.280600,1
0,2017-08-28T15:34:16.647258,1
0,2017-08-28T15:34:19.110314,1
0,2017-08-28T15:34:28.315980,1
0,2017-08-28T15:34:28.942234,1
0,2017-08-28T15:34:31.822196,1
0,2017-08-29T02:21:21.911936,1
0,2017-08-29T02:50:14.703455,1
0,2017-08-29T03:32:11.298283,1
0,2017-08-29T19:52:53.085981,1
0,2017-08-29T20:00:47.951361,1
0,2017-08-29T20:40:06.756037,1
0,2017-08-29T23:00:08.626871,1
0,2017-08-29T23:30:06.455770,1
0,2017-08-30T00:01:37.000289,1
0,2017-08-30T01:55:13.928904,1
0,2017-08-30T03:50:07.151137,1
0,2017-08-30T07:23:04.293836,1
0,2017-08-30T19:51:26.037322,1
0,2017-08-30T20:29:06.850168,1
0,2017-08-30T21:39:47.298716,1
0,2017-08-31T03:33:19.149273,1
0,2017-08-31T04:20:48.226982,1
0,2017-08-31T10:50:07.212701,1
0,2017-08-31T19:02:08.851785,1
0,2017-08-31T20:00:07.949528,1
0,2017-08-31T20:39:20.323048,1
0,2017-08-31T20:50:06.634332,1
0,2017-08-31T22:16:53.927143,1
0,2017-08-31T23:03:23.866556,1
0,2017-09-01T08:10:06.531159,1
0,2017-09-01T18:37:31.445339,1
0,2017-09-01T20:41:36.526461,1
0,2017-09-01T21:51:12.193944,1
0,2017-09-01T23:25:27.499540,1
0,2017-09-02T01:06:41.613062,1
0,2017-09-02T07:22:21.331449,1
0,2017-09-02T09:14:14.866786,1
0,2017-09-02T19:29:33.422227,1
0,2017-09-02T19:48:43.409989,1
0,2017-09-02T19:50:07.284288,1
0,2017-09-02T19:52:30.847336,1
0,2017-09-02T19:52:31.164964,1
0,2017-09-02T19:52:31.482645,1
0,2017-09-02T19:52:31.807542,1
0,2017-09-02T19:52:32.915485,1
0,2017-09-02T19:52:33.659806,1
0,2017-09-02T19:52:36.370330,1
0,2017-09-02T19:52:49.516058,1
0,2017-09-02T19:52:50.217145,1
0,2017-09-02T19:52:54.598947,1
0,2017-09-02T19:52:55.124282,1
0,2017-09-02T19:52:55.431605,1
0,2017-09-02T19:52:56.697903,1
0,2017-09-02T19:52:57.016092,1
0,2017-09-02T19:52:57.363382,1
0,2017-09-02T19:52:57.663614,1
0,2017-09-02T19:53:01.379930,1
0,2017-09-02T19:53:01.680261,1
0,2017-09-02T19:53:02.103202,1
0,2017-09-02T19:53:02.407119,1
0,2017-09-02T19:53:04.689788,1
0,2017-09-02T19:53:05.827802,1
0,2017-09-02T19:53:08.112180,1
0,2017-09-02T19:53:08.699476,1
0,2017-09-02T19:53:09.004572,1
0,2017-09-02T19:53:10.049521,1
0,2017-09-02T19:53:10.365756,1
0,2017-09-02T19:53:10.746553,1
0,2017-09-02T19:53:11.628934,1
0,2017-09-02T19:53:12.389278,1
0,2017-09-02T19:53:13.005906,1
0,2017-09-02T19:53:13.456524,1
0,2017-09-02T19:53:14.495445,1
0,2017-09-02T19:53:14.839121,1
0,2017-09-02T19:53:15.200951,1
0,2017-09-02T19:53:16.736642,1
0,2017-09-02T19:53:17.045434,1
0,2017-09-02T19:53:17.556967,1
0,2017-09-02T19:53:18.940261,1
0,2017-09-02T19:53:19.977007,1
0,2017-09-02T19:53:21.209804,1
0,2017-09-02T19:53:24.748775,1
0,2017-09-02T19:53:29.589398,1
0,2017-09-02T19:53:30.211143,1
0,2017-09-02T19:53:33.763208,1
0,2017-09-02T19:53:36.111462,1
0,2017-09-02T19:53:36.528392,1
0,2017-09-02T19:53:39.061137,1
0,2017-09-02T19:53:39.652436,1
0,2017-09-02T19:53:40.007148,1
0,2017-09-02T19:53:40.378190,1
0,2017-09-02T19:53:40.684813,1
0,2017-09-02T19:53:41.530238,1
0,2017-09-02T19:53:41.895381,1
0,2017-09-02T19:53:44.569861,1
0,2017-09-02T19:53:45.181839,1
0,2017-09-02T19:53:45.842519,1
0,2017-09-02T19:53:47.238711,1
0,2017-09-02T19:53:48.412306,1
0,2017-09-02T19:53:48.889768,1
0,2017-09-02T19:53:49.392224,1
0,2017-09-02T19:53:49.847537,1
0,2017-09-02T19:53:50.501849,1
0,2017-09-02T19:53:50.873004,1
0,2017-09-02T19:53:51.205002,1
0,2017-09-02T19:53:51.669065,1
0,2017-09-02T19:53:51.999181,1
0,2017-09-02T19:53:52.392335,1
0,2017-09-02T19:53:54.402251,1
0,2017-09-02T19:53:54.727125,1
0,2017-09-02T19:53:55.165690,1
0,2017-09-02T19:53:56.561341,1
0,2017-09-02T19:53:56.884160,1
0,2017-09-02T19:53:57.400069,1
0,2017-09-02T19:53:57.700442,1
0,2017-09-02T19:53:59.308294,1
0,2017-09-02T19:54:00.058258,1
0,2017-09-02T19:58:20.907042,1
0,2017-09-02T20:37:36.782440,1
0,2017-09-02T22:34:46.859149,1
0,2017-09-02T23:30:06.780954,1
0,2017-09-03T01:08:59.722542,1
0,2017-09-03T01:13:38.127720,1
0,2017-09-03T01:16:14.655861,1
0,2017-09-03T01:16:15.141436,1
0,2017-09-03T01:16:16.595237,1
0,2017-09-03T01:16:16.937263,1
0,2017-09-03T01:50:06.574918,1
0,2017-09-03T04:12:12.811260,1
0,2017-09-03T06:27:39.982344,1
0,2017-09-03T11:10:06.885923,1
0,2017-09-03T16:20:06.267344,1
0,2017-09-04T04:10:07.211576,1
0,2017-09-04T08:10:06.628160,1
0,2017-09-04T21:50:12.091083,1
0,2017-09-05T03:30:46.746723,1
0,2017-09-05T11:30:09.280844,1
0,2017-09-05T20:07:21.369533,1
0,2017-09-05T20:07:22.319445,1
0,2017-09-05T20:07:23.744807,1
0,2017-09-05T20:07:24.079547,1
0,2017-09-05T20:07:25.841895,1
0,2017-09-05T20:07:26.264353,1
0,2017-09-05T20:07:26.727530,1
0,2017-09-05T20:07:27.028588,1
0,2017-09-05T20:07:27.486278,1
0,2017-09-05T20:07:27.851810,1
0,2017-09-05T20:07:28.151927,1
0,2017-09-05T20:07:28.451934,1
0,2017-09-05T20:07:32.406262,1
0,2017-09-05T20:09:48.392251,1
0,2017-09-05T22:30:06.801158,1
0,2017-09-06T01:57:20.741979,1
0,2017-09-06T03:50:32.124780,1
0,2017-09-06T05:57:20.435925,1
0,2017-09-06T18:39:21.673258,1
0,2017-09-06T21:02:40.341649,1
0,2017-09-06T22:20:26.598618,1
0,2017-09-06T23:41:37.030616,1
0,2017-09-07T03:50:06.781864,1
0,2017-09-07T03:50:09.459887,1
0,2017-09-07T03:50:12.420494,1
0,2017-09-07T03:50:12.729271,1
0,2017-09-07T03:50:13.037788,1
0,2017-09-07T03:50:13.891530,1
0,2017-09-07T06:40:06.296876,1
0,2017-09-07T21:50:06.765851,1
0,2017-09-07T21:50:07.198615,1
0,2017-09-07T22:40:12.438873,1
0,2017-09-08T03:33:42.232992,1
0,2017-09-08T05:57:54.547914,1
0,2017-09-08T19:53:06.312210,1
0,2017-09-08T19:53:11.536755,1
0,2017-09-08T19:53:13.522590,1
0,2017-09-08T19:53:44.319021,1
0,2017-09-08T19:53:52.191902,1
0,2017-09-08T19:54:10.039078,1
0,2017-09-08T19:54:59.175375,1
0,2017-09-08T19:55:46.650949,1
0,2017-09-08T19:56:34.607344,1
0,2017-09-08T19:56:53.868514,1
0,2017-09-08T19:57:02.935275,1
0,2017-09-09T03:20:09.183731,1
0,2017-09-09T09:00:08.846062,1
0,2017-09-09T19:44:13.066321,1
0,2017-09-10T21:24:19.416231,1
0,2017-09-10T22:07:07.547821,1
0,2017-09-10T23:08:25.445806,1
0,2017-09-11T19:50:22.042315,1
0,2017-09-11T19:56:31.097348,1
0,2017-09-11T20:10:07.236063,1
0,2017-09-12T00:57:40.685065,1
0,2017-09-12T01:18:06.746922,1
0,2017-09-12T01:50:14.516142,1
0,2017-09-12T03:56:01.469475,1
0,2017-09-12T21:13:45.615348,1
0,2017-09-13T03:20:12.226595,1
0,2017-09-13T19:42:22.887688,1
0,2017-09-13T19:48:30.215232,1
0,2017-09-13T19:52:29.990513,1
0,2017-09-13T21:44:28.142989,1
0,2017-09-13T23:04:19.201802,1
0,2017-09-14T00:41:20.486073,1
0,2017-09-14T18:29:47.093425,1
0,2017-09-14T19:43:38.942467,1
0,2017-09-14T20:00:08.206277,1
0,2017-09-14T20:08:13.028218,1
0,2017-09-14T20:08:13.616381,1
0,2017-09-14T20:08:14.940045,1
0,2017-09-14T20:08:15.445633,1
0,2017-09-14T20:08:21.743985,1
0,2017-09-14T20:08:22.100887,1
0,2017-09-14T20:08:23.478420,1
0,2017-09-14T20:08:23.821366,1
0,2017-09-14T20:08:25.092193,1
0,2017-09-14T20:08:28.298215,1
0,2017-09-14T20:11:10.775135,1
0,2017-09-14T20:11:14.714861,1
0,2017-09-14T20:11:16.169973,1
0,2017-09-14T20:11:20.595588,1
0,2017-09-14T20:11:22.484219,1
0,2017-09-14T20:12:45.285675,1
0,2017-09-14T20:12:49.653586,1
0,2017-09-14T20:12:56.813774,1
0,2017-09-14T20:15:33.957768,1
0,2017-09-14T20:15:37.829964,1
0,2017-09-14T20:15:38.892646,1
0,2017-09-14T20:16:09.770141,1
0,2017-09-14T20:16:11.515105,1
0,2017-09-14T20:16:36.365155,1
0,2017-09-14T20:16:36.739466,1
0,2017-09-14T20:16:45.449901,1
0,2017-09-14T20:16:46.890690,1
0,2017-09-14T20:18:33.525373,1
0,2017-09-14T20:18:34.921000,1
0,2017-09-14T20:18:59.081277,1
0,2017-09-14T20:19:32.877222,1
0,2017-09-15T01:31:54.579439,1
0,2017-09-15T01:42:00.562962,1
0,2017-09-15T18:53:05.680300,1
0,2017-09-15T19:39:55.087395,1
0,2017-09-15T19:40:26.861665,1
0,2017-09-15T20:20:20.028647,1
0,2017-09-15T21:00:08.497953,1
0,2017-09-15T21:00:08.841929,1
0,2017-09-15T21:00:09.179297,1
0,2017-09-15T21:00:09.618852,1
0,2017-09-15T21:00:09.919476,1
0,2017-09-15T21:00:10.251137,1
0,2017-09-15T21:00:10.596038,1
0,2017-09-15T21:00:11.300420,1
0,2017-09-15T21:00:11.600426,1
0,2017-09-15T21:00:12.341093,1
0,2017-09-15T21:00:12.783885,1
0,2017-09-15T21:00:13.087678,1
0,2017-09-15T21:00:15.524714,1
0,2017-09-15T21:00:16.258671,1
0,2017-09-15T21:00:16.581351,1
0,2017-09-15T21:00:17.232081,1
0,2017-09-15T21:00:17.928719,1
0,2017-09-15T21:00:18.334021,1
0,2017-09-15T21:00:20.677783,1
0,2017-09-15T21:00:20.982805,1
0,2017-09-15T21:00:21.887752,1
0,2017-09-15T21:00:22.791020,1
0,2017-09-15T21:00:23.158709,1
0,2017-09-15T21:00:24.591140,1
0,2017-09-15T21:00:29.329826,1
0,2017-09-15T21:00:30.995978,1
0,2017-09-15T21:00:33.526695,1
0,2017-09-15T21:00:33.945157,1
0,2017-09-15T21:00:47.661845,1
0,2017-09-15T21:00:48.111001,1
0,2017-09-15T21:00:48.431449,1
0,2017-09-15T21:00:48.752271,1
0,2017-09-15T21:00:49.056201,1
0,2017-09-15T21:00:50.774757,1
0,2017-09-15T21:00:51.108076,1
0,2017-09-15T21:00:52.158690,1
0,2017-09-15T21:00:52.478183,1
0,2017-09-15T21:00:53.236481,1
0,2017-09-15T21:00:54.245219,1
0,2017-09-15T21:00:55.131019,1
0,2017-09-15T21:00:56.282041,1
0,2017-09-15T21:00:59.232617,1
0,2017-09-15T21:00:59.578024,1
0,2017-09-15T21:01:04.298365,1
0,2017-09-15T21:01:05.033183,1
0,2017-09-15T21:01:05.547555,1
0,2017-09-15T21:01:06.192751,1
0,2017-09-15T21:01:07.749535,1
0,2017-09-15T21:01:08.051148,1
0,2017-09-15T21:01:08.384928,1
0,2017-09-15T21:01:08.806011,1
0,2017-09-15T21:01:10.790929,1
0,2017-09-15T21:01:11.137498,1
0,2017-09-15T21:01:11.471700,1
0,2017-09-15T21:01:11.859820,1
0,2017-09-15T21:01:18.188857,1
0,2017-09-15T21:01:22.301265,1
0,2017-09-15T21:01:24.657004,1
0,2017-09-15T21:01:26.525531,1
0,2017-09-15T21:01:26.928459,1
0,2017-09-15T21:01:32.504838,1
0,2017-09-15T21:01:34.712605,1
0,2017-09-15T21:01:36.188429,1
0,2017-09-15T21:01:36.868948,1
0,2017-09-15T21:01:38.860037,1
0,2017-09-15T21:01:39.554583,1
0,2017-09-15T21:01:40.611380,1
0,2017-09-15T21:01:42.189205,1
0,2017-09-15T21:01:47.217904,1
0,2017-09-15T21:01:48.251901,1
0,2017-09-15T21:01:49.351664,1
0,2017-09-15T21:01:50.372410,1
0,2017-09-15T21:01:50.673058,1
0,2017-09-15T21:01:53.582073,1
0,2017-09-15T21:01:54.685151,1
0,2017-09-15T21:01:59.139042,1
0,2017-09-15T21:01:59.475607,1
0,2017-09-15T21:02:00.261572,1
0,2017-09-15T21:02:01.615238,1
0,2017-09-15T21:02:10.913306,1
0,2017-09-15T21:02:15.253274,1
0,2017-09-15T21:02:19.960802,1
0,2017-09-15T21:02:20.653445,1
0,2017-09-15T21:02:21.456638,1
0,2017-09-15T21:02:22.418548,1
0,2017-09-15T21:02:24.315749,1
0,2017-09-15T21:02:24.982142,1
0,2017-09-15T21:02:27.355326,1
0,2017-09-15T21:02:27.662157,1
0,2017-09-15T21:02:30.220015,1
0,2017-09-15T21:02:30.520143,1
0,2017-09-15T21:02:31.642276,1
0,2017-09-15T21:02:32.280950,1
0,2017-09-15T21:02:32.876683,1
0,2017-09-15T21:02:33.356703,1
0,2017-09-15T21:02:36.222805,1
0,2017-09-15T21:02:36.893487,1
0,2017-09-15T21:02:37.714901,1
0,2017-09-15T21:02:38.983740,1
0,2017-09-15T21:02:39.665742,1
0,2017-09-15T21:02:43.745691,1
0,2017-09-15T22:01:16.982869,1
0,2017-09-15T23:34:53.693277,1
0,2017-09-15T23:36:18.131904,1
0,2017-09-16T20:28:30.462369,1
0,2017-09-16T20:28:30.763310,1
0,2017-09-16T20:28:31.078347,1
0,2017-09-16T20:28:31.407681,1
0,2017-09-16T20:28:31.812910,1
0,2017-09-16T20:28:32.311402,1
0,2017-09-16T20:28:36.693034,1
0,2017-09-16T20:28:37.649734,1
0,2017-09-16T20:28:37.949998,1
0,2017-09-16T20:28:38.262789,1
0,2017-09-16T20:28:44.091735,1
0,2017-09-16T20:28:47.160837,1
0,2017-09-16T20:28:47.485003,1
0,2017-09-16T20:28:54.120230,1
0,2017-09-16T20:28:54.806852,1
0,2017-09-16T20:28:55.622152,1
0,2017-09-16T20:28:56.026381,1
0,2017-09-16T20:28:56.349786,1
0,2017-09-16T20:29:03.544671,1
0,2017-09-16T20:29:03.878193,1
0,2017-09-16T20:29:04.219789,1
0,2017-09-16T20:29:04.863066,1
0,2017-09-16T20:29:05.608136,1
0,2017-09-16T20:29:06.602848,1
0,2017-09-16T20:29:11.544138,1
0,2017-09-16T20:29:14.503603,1
0,2017-09-16T20:29:14.804035,1
0,2017-09-16T20:29:17.670186,1
0,2017-09-16T20:29:18.918149,1
0,2017-09-16T20:29:19.237489,1
0,2017-09-16T20:29:20.700163,1
0,2017-09-16T20:29:22.165259,1
0,2017-09-16T20:29:22.483130,1
0,2017-09-16T20:29:22.877060,1
0,2017-09-16T20:29:23.416646,1
0,2017-09-16T20:29:23.752383,1
0,2017-09-16T20:29:24.054800,1
0,2017-09-16T20:29:25.488684,1
0,2017-09-16T20:29:25.791284,1
0,2017-09-16T20:29:26.270162,1
0,2017-09-16T20:29:27.238969,1
0,2017-09-16T20:29:27.722091,1
0,2017-09-16T20:29:28.139749,1
0,2017-09-16T20:29:28.520410,1
0,2017-09-16T20:29:30.070640,1
0,2017-09-16T20:29:35.699981,1
0,2017-09-16T20:29:36.010100,1
0,2017-09-16T20:30:07.158711,1
0,2017-09-16T20:30:11.507078,1
0,2017-09-16T20:30:11.851448,1
0,2017-09-16T20:30:12.157388,1
0,2017-09-16T20:30:12.457844,1
0,2017-09-17T19:50:06.434506,1
0,2017-09-17T19:50:07.235293,1
0,2017-09-17T19:50:07.593420,1
0,2017-09-17T19:50:11.812869,1
0,2017-09-17T19:50:13.849335,1
0,2017-09-17T19:50:14.195918,1
0,2017-09-17T21:33:45.902310,1
0,2017-09-17T21:33:59.147598,1
0,2017-09-17T21:34:03.631355,1
0,2017-09-17T21:38:37.981471,1
0,2017-09-17T21:56:44.414296,1
0,2017-09-17T21:56:56.585524,1
0,2017-09-17T21:57:05.476209,1
0,2017-09-17T21:57:07.513370,1
0,2017-09-17T21:58:32.014184,1
0,2017-09-19T13:04:34.966894,1
0,2017-09-20T01:54:19.198422,1
0,2017-09-21T03:03:22.006842,1
0,2017-09-21T20:28:17.692793,1
0,2017-09-22T01:36:14.058592,1
0,2017-09-22T07:30:07.628522,1
0,2017-09-23T04:11:30.707246,1
0,2017-09-23T18:49:04.636023,1
0,2017-09-24T01:55:11.450439,1
0,2017-09-24T01:55:14.305960,1
0,2017-09-24T02:15:21.578662,1
0,2017-09-24T02:17:38.168061,1
0,2017-09-24T18:44:48.418301,1
0,2017-09-24T19:43:21.489546,1
0,2017-09-25T04:12:06.945553,1
0,2017-09-25T04:14:28.980534,1
0,2017-09-25T04:14:30.135495,1
0,2017-09-25T04:14:30.625200,1
0,2017-09-25T04:14:36.137728,1
0,2017-09-25T04:14:38.119388,1
0,2017-09-25T04:14:47.072407,1
0,2017-09-25T04:15:24.825039,1
